dteday,yr,mnth,hr,holiday,weekday,weathersit,temp,hum,windspeed,cnt,cnt_log1p
2012-09-26,1,9,23,0,3,2,0.6,0.78,0.2537,115,4.7535901911063645
2012-09-27,1,9,0,0,4,1,0.6,0.78,0.0896,65,4.189654742026425
2012-09-27,1,9,1,0,4,1,0.6,0.78,0.0896,21,3.091042453358316
2012-09-27,1,9,2,0,4,1,0.6,0.78,0.0896,16,2.833213344056216
2012-09-27,1,9,3,0,4,1,0.6,0.78,0.0,7,2.0794415416798357
2012-09-27,1,9,4,0,4,1,0.56,0.94,0.1343,8,2.1972245773362196
2012-09-27,1,9,5,0,4,1,0.58,0.83,0.0,66,4.204692619390966
2012-09-27,1,9,6,0,4,1,0.56,0.88,0.0896,169,5.135798437050262
2012-09-27,1,9,7,0,4,1,0.6,0.78,0.0,558,6.326149473155099
2012-09-27,1,9,8,0,4,1,0.62,0.71,0.0896,794,6.678342114654332
2012-09-27,1,9,9,0,4,1,0.66,0.65,0.0,335,5.817111159963204
2012-09-27,1,9,10,0,4,2,0.7,0.51,0.2836,208,5.342334251964811
2012-09-27,1,9,11,0,4,2,0.72,0.51,0.1642,294,5.68697535633982
2012-09-27,1,9,12,0,4,2,0.74,0.48,0.1343,335,5.817111159963204
2012-09-27,1,9,13,0,4,2,0.74,0.48,0.0,326,5.7899601708972535
2012-09-27,1,9,14,0,4,2,0.76,0.45,0.0896,258,5.556828061699537
2012-09-27,1,9,15,0,4,2,0.76,0.45,0.0,296,5.6937321388027
2012-09-27,1,9,16,0,4,2,0.72,0.58,0.3284,472,6.159095388491933
2012-09-27,1,9,17,0,4,2,0.66,0.69,0.2985,905,6.80903930604298
2012-09-27,1,9,18,0,4,2,0.66,0.69,0.2239,899,6.802394763324311
2012-09-27,1,9,19,0,4,1,0.66,0.65,0.1343,559,6.327936783729195
2012-09-27,1,9,20,0,4,2,0.64,0.69,0.2239,457,6.126869184114185
2012-09-27,1,9,21,0,4,3,0.62,0.83,0.2985,253,5.537334267018537
2012-09-27,1,9,22,0,4,3,0.62,0.83,0.2985,47,3.871201010907891
2012-09-27,1,9,23,0,4,3,0.62,0.83,0.1642,45,3.828641396489095
2012-09-28,1,9,0,0,5,3,0.6,0.88,0.1642,17,2.8903717578961645
2012-09-28,1,9,1,0,5,3,0.6,0.88,0.0,13,2.6390573296152584
2012-09-28,1,9,2,0,5,3,0.6,0.88,0.2985,10,2.3978952727983707
2012-09-28,1,9,3,0,5,2,0.6,0.83,0.1343,7,2.0794415416798357
2012-09-28,1,9,4,0,5,3,0.56,0.88,0.1045,12,2.5649493574615367
2012-09-28,1,9,5,0,5,1,0.56,0.88,0.0,38,3.6635616461296463
2012-09-28,1,9,6,0,5,2,0.56,0.94,0.0896,138,4.9344739331306915
2012-09-28,1,9,7,0,5,2,0.56,0.94,0.0,394,5.978885764901122
2012-09-28,1,9,8,0,5,1,0.6,0.83,0.0896,705,6.559615237493242
2012-09-28,1,9,9,0,5,2,0.62,0.83,0.1045,426,6.056784013228625
2012-09-28,1,9,10,0,5,2,0.64,0.78,0.1343,245,5.5053315359323625
2012-09-28,1,9,11,0,5,2,0.66,0.69,0.0,361,5.8916442118257715
2012-09-28,1,9,12,0,5,2,0.7,0.54,0.2537,380,5.942799375126701
2012-09-28,1,9,13,0,5,2,0.7,0.51,0.2537,410,6.018593214496234
2012-09-28,1,9,14,0,5,2,0.7,0.54,0.2537,399,5.991464547107982
2012-09-28,1,9,15,0,5,2,0.68,0.54,0.2836,392,5.973809611869261
2012-09-28,1,9,16,0,5,2,0.66,0.5,0.2239,502,6.220590170099739
2012-09-28,1,9,17,0,5,2,0.66,0.54,0.2985,808,6.695798917058491
2012-09-28,1,9,18,0,5,2,0.64,0.5,0.2239,667,6.504288173536645
2012-09-28,1,9,19,0,5,3,0.62,0.5,0.2537,508,6.2324480165505225
2012-09-28,1,9,20,0,5,3,0.6,0.53,0.1642,336,5.820082930352362
2012-09-28,1,9,21,0,5,3,0.6,0.53,0.194,237,5.472270673671475
2012-09-28,1,9,22,0,5,2,0.58,0.53,0.2239,220,5.3981627015177525
2012-09-28,1,9,23,0,5,2,0.56,0.56,0.194,190,5.25227342804663
2012-09-30,1,9,0,0,0,1,0.5,0.59,0.0,147,4.997212273764115
2012-09-30,1,9,1,0,0,1,0.5,0.59,0.0,116,4.762173934797756
2012-09-30,1,9,2,0,0,1,0.48,0.63,0.0,92,4.532599493153256
2012-09-30,1,9,3,0,0,1,0.46,0.67,0.0896,58,4.07753744390572
2012-09-30,1,9,4,0,0,1,0.46,0.67,0.0896,7,2.0794415416798357
2012-09-30,1,9,5,0,0,1,0.44,0.72,0.0,10,2.3978952727983707
2012-09-30,1,9,6,0,0,1,0.44,0.72,0.0896,22,3.1354942159291497
2012-09-30,1,9,7,0,0,1,0.44,0.77,0.0,57,4.060443010546419
2012-09-30,1,9,8,0,0,1,0.48,0.67,0.1045,144,4.976733742420574
2012-09-30,1,9,9,0,0,1,0.52,0.63,0.1045,285,5.655991810819852
2012-09-30,1,9,10,0,0,1,0.58,0.46,0.1642,479,6.173786103901937
2012-09-30,1,9,11,0,0,1,0.6,0.43,0.2239,591,6.3835066348840055
2012-09-30,1,9,12,0,0,1,0.62,0.41,0.2985,680,6.523562306149512
2012-09-30,1,9,13,0,0,1,0.62,0.41,0.2537,594,6.38856140554563
2012-09-30,1,9,14,0,0,1,0.62,0.41,0.2537,612,6.418364935936212
2012-09-30,1,9,15,0,0,1,0.64,0.36,0.2537,649,6.476972362889683
2012-09-30,1,9,16,0,0,1,0.64,0.36,0.2239,648,6.47543271670409
2012-09-30,1,9,17,0,0,1,0.62,0.35,0.2836,575,6.3561076606958915
2012-09-30,1,9,18,0,0,1,0.52,0.59,0.4478,401,5.996452088619021
2012-09-30,1,9,19,0,0,3,0.5,0.72,0.1343,257,5.552959584921617
2012-09-30,1,9,20,0,0,3,0.5,0.72,0.1343,194,5.272999558563747
2012-09-30,1,9,21,0,0,1,0.5,0.68,0.0,123,4.820281565605037
2012-09-30,1,9,22,0,0,1,0.48,0.72,0.0,91,4.5217885770490405
2012-09-30,1,9,23,0,0,1,0.48,0.72,0.0896,57,4.060443010546419
2012-10-01,1,10,0,0,1,1,0.46,0.72,0.1045,45,3.828641396489095
2012-10-01,1,10,1,0,1,1,0.44,0.77,0.0896,18,2.9444389791664403
2012-10-01,1,10,2,0,1,1,0.46,0.72,0.0,12,2.5649493574615367
2012-10-01,1,10,3,0,1,1,0.44,0.77,0.0,7,2.0794415416798357
2012-10-01,1,10,4,0,1,1,0.42,0.82,0.1045,10,2.3978952727983707
2012-10-01,1,10,5,0,1,1,0.44,0.77,0.0,36,3.6109179126442243
2012-10-01,1,10,6,0,1,1,0.44,0.77,0.1045,155,5.049856007249537
2012-10-01,1,10,7,0,1,1,0.44,0.77,0.1642,483,6.182084906716632
2012-10-01,1,10,8,0,1,2,0.46,0.77,0.1045,784,6.665683717782408
2012-10-01,1,10,9,0,1,2,0.52,0.63,0.0,340,5.831882477283517
2012-10-01,1,10,10,0,1,1,0.54,0.56,0.0,179,5.19295685089021
2012-10-01,1,10,11,0,1,1,0.58,0.46,0.0,272,5.60947179518496
2012-10-01,1,10,12,0,1,2,0.6,0.43,0.1642,323,5.780743515792329
2012-10-01,1,10,13,0,1,2,0.6,0.43,0.1642,305,5.723585101952381
2012-10-01,1,10,14,0,1,2,0.6,0.43,0.1045,244,5.501258210544727
2012-10-01,1,10,15,0,1,2,0.62,0.43,0.1343,329,5.799092654460526
2012-10-01,1,10,16,0,1,2,0.62,0.46,0.2537,459,6.131226489483141
2012-10-01,1,10,17,0,1,3,0.56,0.6,0.2537,856,6.75343791859778
2012-10-01,1,10,18,0,1,3,0.56,0.64,0.1045,613,6.419994928147142
2012-10-01,1,10,19,0,1,2,0.54,0.68,0.1045,516,6.248042874508429
2012-10-01,1,10,20,0,1,3,0.54,0.68,0.0,262,5.572154032177765
2012-10-01,1,10,21,0,1,2,0.54,0.73,0.1343,218,5.389071729816501
2012-10-01,1,10,22,0,1,3,0.54,0.77,0.0896,207,5.337538079701318
2012-10-01,1,10,23,0,1,3,0.54,0.77,0.0,105,4.663439094112067
2012-10-02,1,10,0,0,2,2,0.56,0.73,0.0,31,3.4657359027997265
2012-10-02,1,10,1,0,2,2,0.54,0.77,0.1045,11,2.4849066497880004
2012-10-02,1,10,2,0,2,2,0.54,0.77,0.1045,2,1.0986122886681098
2012-10-02,1,10,3,0,2,2,0.54,0.88,0.194,5,1.791759469228055
2012-10-02,1,10,4,0,2,2,0.56,0.83,0.0896,10,2.3978952727983707
2012-10-02,1,10,5,0,2,2,0.56,0.83,0.1343,43,3.784189633918261
2012-10-02,1,10,6,0,2,3,0.58,0.83,0.1045,179,5.19295685089021
2012-10-02,1,10,7,0,2,3,0.58,0.83,0.1045,260,5.564520407322694
2012-10-02,1,10,8,0,2,3,0.6,0.88,0.0,134,4.90527477843843
2012-10-02,1,10,9,0,2,3,0.58,0.88,0.1343,86,4.465908118654584
2012-10-02,1,10,10,0,2,3,0.58,0.88,0.1343,45,3.828641396489095
2012-10-02,1,10,11,0,2,3,0.58,0.94,0.1343,99,4.605170185988092
2012-10-02,1,10,12,0,2,2,0.6,0.88,0.194,104,4.653960350157523
2012-10-02,1,10,13,0,2,2,0.6,0.88,0.1343,154,5.043425116919247
2012-10-02,1,10,14,0,2,3,0.6,0.88,0.1343,163,5.099866427824199
2012-10-02,1,10,15,0,2,3,0.62,0.83,0.1343,209,5.3471075307174685
2012-10-02,1,10,16,0,2,3,0.62,0.88,0.1343,374,5.926926025970411
2012-10-02,1,10,17,0,2,3,0.62,0.88,0.1045,715,6.573680166960646
2012-10-02,1,10,18,0,2,3,0.62,0.94,0.0896,687,6.5337888379333435
2012-10-02,1,10,19,0,2,3,0.62,0.94,0.0,395,5.981414211254481
2012-10-02,1,10,20,0,2,3,0.62,0.94,0.1343,306,5.726847747587197
2012-10-02,1,10,21,0,2,3,0.62,0.94,0.1045,289,5.66988092298052
2012-10-02,1,10,22,0,2,2,0.62,0.94,0.1045,240,5.484796933490655
2012-10-02,1,10,23,0,2,2,0.62,0.94,0.0,98,4.59511985013459
2012-10-03,1,10,0,0,3,3,0.62,0.94,0.0,52,3.970291913552122
2012-10-03,1,10,1,0,3,2,0.62,0.94,0.0,19,2.995732273553991
2012-10-03,1,10,2,0,3,2,0.62,0.94,0.0,9,2.302585092994046
2012-10-03,1,10,3,0,3,2,0.6,0.94,0.0,7,2.0794415416798357
2012-10-03,1,10,4,0,3,2,0.6,1.0,0.0,11,2.4849066497880004
2012-10-03,1,10,5,0,3,2,0.62,0.94,0.1045,34,3.5553480614894135
2012-10-03,1,10,6,0,3,2,0.6,0.94,0.1343,177,5.181783550292085
2012-10-03,1,10,7,0,3,2,0.6,0.94,0.194,515,6.246106765481563
2012-10-03,1,10,8,0,3,2,0.62,0.88,0.1045,809,6.697034247666484
2012-10-03,1,10,9,0,3,2,0.62,0.83,0.194,362,5.8944028342648505
2012-10-03,1,10,10,0,3,1,0.66,0.78,0.1642,175,5.170483995038151
2012-10-03,1,10,11,0,3,1,0.66,0.78,0.1642,230,5.442417710521793
2012-10-03,1,10,12,0,3,2,0.7,0.7,0.1045,358,5.883322388488279
2012-10-03,1,10,13,0,3,2,0.7,0.74,0.1045,279,5.634789603169249
2012-10-03,1,10,14,0,3,2,0.72,0.7,0.1642,251,5.529429087511423
2012-10-03,1,10,15,0,3,2,0.72,0.62,0.1642,319,5.768320995793772
2012-10-03,1,10,16,0,3,2,0.72,0.58,0.0,478,6.171700597410915
2012-10-03,1,10,17,0,3,1,0.7,0.65,0.0,917,6.822197390620491
2012-10-03,1,10,18,0,3,1,0.7,0.65,0.0,810,6.698268054115413
2012-10-03,1,10,19,0,3,1,0.7,0.65,0.0,593,6.386879319362645
2012-10-03,1,10,20,0,3,1,0.7,0.65,0.0,497,6.210600077024653
2012-10-03,1,10,21,0,3,2,0.66,0.74,0.0,209,5.3471075307174685
2012-10-03,1,10,22,0,3,1,0.66,0.74,0.0,241,5.488937726156687
2012-10-03,1,10,23,0,3,2,0.66,0.78,0.0,220,5.3981627015177525
2012-10-04,1,10,0,0,4,3,0.64,0.89,0.0,76,4.343805421853684
2012-10-04,1,10,1,0,4,2,0.62,0.94,0.0,25,3.258096538021482
2012-10-04,1,10,2,0,4,1,0.64,0.89,0.0,13,2.6390573296152584
2012-10-04,1,10,3,0,4,2,0.62,0.88,0.0,11,2.4849066497880004
2012-10-04,1,10,4,0,4,2,0.64,0.89,0.0,10,2.3978952727983707
2012-10-04,1,10,5,0,4,3,0.64,0.89,0.1045,39,3.6888794541139363
2012-10-04,1,10,6,0,4,3,0.62,0.94,0.0896,133,4.897839799950911
2012-10-04,1,10,7,0,4,2,0.64,0.89,0.0896,391,5.971261839790462
2012-10-04,1,10,8,0,4,1,0.64,0.89,0.0,738,6.6052979209482015
2012-10-04,1,10,9,0,4,2,0.64,0.89,0.194,359,5.886104031450156
2012-10-04,1,10,10,0,4,2,0.66,0.83,0.1343,177,5.181783550292085
2012-10-04,1,10,11,0,4,2,0.7,0.7,0.1045,214,5.3706380281276624
2012-10-04,1,10,12,0,4,2,0.72,0.54,0.194,288,5.666426688112432
2012-10-04,1,10,13,0,4,2,0.72,0.58,0.3284,294,5.68697535633982
2012-10-04,1,10,14,0,4,1,0.7,0.61,0.2537,267,5.5909869805108565
2012-10-04,1,10,15,0,4,1,0.72,0.54,0.2836,325,5.786897381366708
2012-10-04,1,10,16,0,4,1,0.7,0.54,0.2836,497,6.210600077024653
2012-10-04,1,10,17,0,4,1,0.7,0.51,0.2239,901,6.804614520062624
2012-10-04,1,10,18,0,4,1,0.66,0.57,0.1045,887,6.78897174299217
2012-10-04,1,10,19,0,4,1,0.66,0.57,0.1045,534,6.282266746896006
2012-10-04,1,10,20,0,4,1,0.64,0.65,0.1045,441,6.091309882077698
2012-10-04,1,10,21,0,4,1,0.62,0.69,0.0,321,5.7745515455444085
2012-10-04,1,10,22,0,4,1,0.64,0.47,0.1343,232,5.4510384535657
2012-10-04,1,10,23,0,4,1,0.6,0.56,0.0896,155,5.049856007249537
2012-10-06,1,10,0,0,6,1,0.56,0.83,0.1642,191,5.2574953720277815
2012-10-06,1,10,1,0,6,1,0.56,0.83,0.2537,141,4.955827057601261
2012-10-06,1,10,2,0,6,1,0.56,0.78,0.194,75,4.330733340286331
2012-10-06,1,10,3,0,6,1,0.54,0.77,0.2239,56,4.04305126783455
2012-10-06,1,10,4,0,6,1,0.54,0.83,0.2537,11,2.4849066497880004
2012-10-06,1,10,5,0,6,1,0.54,0.83,0.194,10,2.3978952727983707
2012-10-06,1,10,6,0,6,1,0.54,0.88,0.2537,30,3.4339872044851463
2012-10-06,1,10,7,0,6,1,0.54,0.83,0.2985,84,4.442651256490317
2012-10-06,1,10,8,0,6,1,0.56,0.83,0.194,206,5.332718793265369
2012-10-06,1,10,9,0,6,1,0.6,0.73,0.194,395,5.981414211254481
2012-10-06,1,10,10,0,6,1,0.62,0.69,0.2836,539,6.29156913955832
2012-10-06,1,10,11,0,6,1,0.64,0.65,0.2537,647,6.473890696352274
2012-10-06,1,10,12,0,6,1,0.7,0.54,0.1045,743,6.612041034833092
2012-10-06,1,10,13,0,6,2,0.64,0.57,0.5224,710,6.566672429803241
2012-10-06,1,10,14,0,6,2,0.6,0.56,0.4179,576,6.3578422665081
2012-10-06,1,10,15,0,6,1,0.6,0.46,0.4179,620,6.431331081933479
2012-10-06,1,10,16,0,6,1,0.6,0.43,0.5224,659,6.492239835020471
2012-10-06,1,10,17,0,6,1,0.54,0.49,0.3881,610,6.415096959171596
2012-10-06,1,10,18,0,6,1,0.52,0.48,0.4179,495,6.206575926724928
2012-10-06,1,10,19,0,6,1,0.48,0.55,0.2239,341,5.834810737062605
2012-10-06,1,10,20,0,6,1,0.48,0.55,0.2537,247,5.5134287461649825
2012-10-06,1,10,21,0,6,1,0.46,0.59,0.1343,215,5.375278407684165
2012-10-06,1,10,22,0,6,1,0.44,0.62,0.1343,185,5.225746673713202
2012-10-06,1,10,23,0,6,1,0.44,0.62,0.1343,179,5.19295685089021
2012-10-07,1,10,0,0,0,1,0.44,0.62,0.1642,127,4.852030263919617
2012-10-07,1,10,1,0,0,1,0.44,0.54,0.2239,109,4.700480365792417
2012-10-07,1,10,2,0,0,1,0.42,0.62,0.1343,74,4.31748811353631
2012-10-07,1,10,3,0,0,2,0.44,0.62,0.1343,22,3.1354942159291497
2012-10-07,1,10,4,0,0,2,0.44,0.54,0.2537,11,2.4849066497880004
2012-10-07,1,10,5,0,0,2,0.44,0.54,0.1343,10,2.3978952727983707
2012-10-07,1,10,6,0,0,2,0.44,0.54,0.194,23,3.1780538303479458
2012-10-07,1,10,7,0,0,3,0.42,0.58,0.1642,35,3.58351893845611
2012-10-07,1,10,8,0,0,3,0.42,0.67,0.1343,62,4.143134726391533
2012-10-07,1,10,9,0,0,3,0.4,0.71,0.1343,86,4.465908118654584
2012-10-07,1,10,10,0,0,2,0.42,0.67,0.194,185,5.225746673713202
2012-10-07,1,10,11,0,0,2,0.42,0.71,0.1045,336,5.820082930352362
2012-10-07,1,10,12,0,0,2,0.42,0.71,0.0,392,5.973809611869261
2012-10-07,1,10,13,0,0,2,0.44,0.72,0.0896,320,5.771441123130016
2012-10-07,1,10,14,0,0,2,0.44,0.67,0.0,314,5.752572638825633
2012-10-07,1,10,15,0,0,3,0.42,0.77,0.1343,306,5.726847747587197
2012-10-07,1,10,16,0,0,3,0.4,0.82,0.1642,333,5.811140992976701
2012-10-07,1,10,17,0,0,3,0.4,0.82,0.2239,157,5.062595033026967
2012-10-07,1,10,18,0,0,3,0.4,0.82,0.194,106,4.672828834461906
2012-10-07,1,10,19,0,0,2,0.4,0.82,0.1045,114,4.74493212836325
2012-10-07,1,10,20,0,0,1,0.4,0.82,0.1343,116,4.762173934797756
2012-10-07,1,10,21,0,0,1,0.38,0.87,0.1045,113,4.736198448394496
2012-10-07,1,10,22,0,0,1,0.38,0.87,0.1343,79,4.382026634673881
2012-10-07,1,10,23,0,0,1,0.36,0.93,0.1343,80,4.394449154672439
2012-10-08,1,10,0,1,1,1,0.38,0.76,0.2836,51,3.9512437185814275
2012-10-08,1,10,1,1,1,1,0.34,0.87,0.1642,37,3.6375861597263857
2012-10-08,1,10,2,1,1,1,0.34,0.81,0.194,15,2.772588722239781
2012-10-08,1,10,3,1,1,1,0.34,0.81,0.1045,10,2.3978952727983707
2012-10-08,1,10,4,1,1,1,0.32,0.87,0.1343,7,2.0794415416798357
2012-10-08,1,10,5,1,1,1,0.34,0.76,0.2239,19,2.995732273553991
2012-10-08,1,10,6,1,1,1,0.34,0.76,0.1045,59,4.0943445622221
2012-10-08,1,10,7,1,1,2,0.34,0.76,0.1642,154,5.043425116919247
2012-10-08,1,10,8,1,1,2,0.36,0.71,0.2239,397,5.986452005284438
2012-10-08,1,10,9,1,1,2,0.38,0.66,0.1642,332,5.808142489980444
2012-10-08,1,10,10,1,1,2,0.38,0.68,0.1343,298,5.700443573390687
2012-10-08,1,10,11,1,1,2,0.4,0.62,0.0896,308,5.733341276897746
2012-10-08,1,10,12,1,1,2,0.42,0.63,0.1642,341,5.834810737062605
2012-10-08,1,10,13,1,1,2,0.42,0.62,0.194,405,6.0063531596017325
2012-10-08,1,10,14,1,1,2,0.42,0.58,0.1045,420,6.042632833682381
2012-10-08,1,10,15,1,1,3,0.42,0.58,0.194,370,5.916202062607435
2012-10-08,1,10,16,1,1,3,0.42,0.58,0.194,377,5.934894195619588
2012-10-08,1,10,17,1,1,2,0.42,0.66,0.2537,497,6.210600077024653
2012-10-08,1,10,18,1,1,2,0.42,0.66,0.2836,456,6.124683390894205
2012-10-08,1,10,19,1,1,2,0.4,0.71,0.2537,371,5.918893854273146
2012-10-08,1,10,20,1,1,3,0.4,0.71,0.2239,227,5.429345628954441
2012-10-08,1,10,21,1,1,2,0.4,0.76,0.2239,151,5.0238805208462765
2012-10-08,1,10,22,1,1,3,0.4,0.76,0.2537,107,4.68213122712422
2012-10-08,1,10,23,1,1,2,0.4,0.71,0.2239,69,4.248495242049359
2012-10-09,1,10,0,0,2,2,0.38,0.82,0.2239,31,3.4657359027997265
2012-10-09,1,10,1,0,2,3,0.36,0.87,0.2239,13,2.6390573296152584
2012-10-09,1,10,2,0,2,3,0.36,0.87,0.2537,7,2.0794415416798357
2012-10-09,1,10,3,0,2,3,0.36,0.87,0.2836,3,1.3862943611198906
2012-10-09,1,10,4,0,2,3,0.36,0.87,0.1642,7,2.0794415416798357
2012-10-09,1,10,5,0,2,2,0.38,0.82,0.194,19,2.995732273553991
2012-10-09,1,10,6,0,2,2,0.38,0.82,0.2537,143,4.969813299576001
2012-10-09,1,10,7,0,2,1,0.38,0.83,0.2537,362,5.8944028342648505
2012-10-09,1,10,8,0,2,2,0.42,0.8,0.194,713,6.570882962339584
2012-10-09,1,10,9,0,2,2,0.42,0.77,0.2239,382,5.948034989180646
2012-10-09,1,10,10,0,2,2,0.44,0.75,0.2239,164,5.10594547390058
2012-10-09,1,10,11,0,2,2,0.48,0.69,0.194,193,5.267858159063328
2012-10-09,1,10,12,0,2,2,0.48,0.69,0.194,260,5.564520407322694
2012-10-09,1,10,13,0,2,2,0.5,0.67,0.1343,238,5.476463551931511
2012-10-09,1,10,14,0,2,2,0.54,0.64,0.194,244,5.501258210544727
2012-10-09,1,10,15,0,2,2,0.52,0.63,0.1642,254,5.541263545158426
2012-10-09,1,10,16,0,2,2,0.5,0.72,0.1642,424,6.052089168924417
2012-10-09,1,10,17,0,2,2,0.52,0.68,0.1642,806,6.693323668269949
2012-10-09,1,10,18,0,2,2,0.5,0.72,0.2239,784,6.665683717782408
2012-10-09,1,10,19,0,2,2,0.5,0.72,0.1642,514,6.244166900663736
2012-10-09,1,10,20,0,2,2,0.5,0.72,0.1642,360,5.8888779583328805
2012-10-09,1,10,21,0,2,2,0.48,0.77,0.1343,225,5.420534999272286
2012-10-09,1,10,22,0,2,2,0.48,0.77,0.0896,162,5.093750200806762
2012-10-09,1,10,23,0,2,2,0.48,0.77,0.0896,84,4.442651256490317
2012-10-10,1,10,0,0,3,2,0.46,0.88,0.0896,33,3.5263605246161616
2012-10-10,1,10,1,0,3,2,0.46,0.88,0.0,8,2.1972245773362196
2012-10-10,1,10,2,0,3,2,0.46,0.88,0.0,8,2.1972245773362196
2012-10-10,1,10,3,0,3,2,0.46,0.88,0.0,6,1.9459101490553132
2012-10-10,1,10,4,0,3,2,0.46,0.88,0.1045,6,1.9459101490553132
2012-10-10,1,10,5,0,3,2,0.46,0.88,0.0896,40,3.713572066704308
2012-10-10,1,10,6,0,3,2,0.46,0.88,0.0896,175,5.170483995038151
2012-10-10,1,10,7,0,3,1,0.46,0.82,0.1045,507,6.230481447578482
2012-10-10,1,10,8,0,3,1,0.5,0.77,0.1642,839,6.733401891837359
2012-10-10,1,10,9,0,3,1,0.54,0.6,0.2836,366,5.905361848054571
2012-10-10,1,10,10,0,3,1,0.56,0.52,0.2985,217,5.384495062789089
2012-10-10,1,10,11,0,3,1,0.54,0.52,0.194,291,5.676753802268282
2012-10-10,1,10,12,0,3,1,0.54,0.56,0.2239,390,5.968707559985366
2012-10-10,1,10,13,0,3,1,0.56,0.49,0.0,297,5.697093486505405
2012-10-10,1,10,14,0,3,1,0.6,0.4,0.1642,271,5.605802066295998
2012-10-10,1,10,15,0,3,1,0.6,0.4,0.1642,319,5.768320995793772
2012-10-10,1,10,16,0,3,1,0.6,0.4,0.2239,566,6.340359303727752
2012-10-10,1,10,17,0,3,1,0.58,0.43,0.2239,948,6.855408798609928
2012-10-10,1,10,18,0,3,2,0.56,0.49,0.1642,844,6.739336627357174
2012-10-10,1,10,19,0,3,2,0.56,0.46,0.5821,566,6.340359303727752
2012-10-10,1,10,20,0,3,1,0.52,0.48,0.4925,392,5.973809611869261
2012-10-10,1,10,21,0,3,1,0.5,0.51,0.3582,269,5.598421958998375
2012-10-10,1,10,22,0,3,1,0.46,0.55,0.2985,197,5.288267030694535
2012-10-10,1,10,23,0,3,1,0.44,0.58,0.194,136,4.919980925828125
2012-10-13,1,10,0,0,6,1,0.36,0.57,0.0896,249,5.521460917862246
2012-10-13,1,10,1,0,6,1,0.34,0.53,0.1343,146,4.990432586778736
2012-10-13,1,10,2,0,6,1,0.34,0.53,0.194,67,4.219507705176107
2012-10-13,1,10,3,0,6,1,0.32,0.66,0.2239,15,2.772588722239781
2012-10-13,1,10,4,0,6,1,0.3,0.65,0.1642,11,2.4849066497880004
2012-10-13,1,10,5,0,6,1,0.3,0.61,0.194,11,2.4849066497880004
2012-10-13,1,10,6,0,6,1,0.3,0.61,0.194,28,3.367295829986474
2012-10-13,1,10,7,0,6,1,0.3,0.61,0.1642,70,4.2626798770413155
2012-10-13,1,10,8,0,6,1,0.34,0.53,0.1045,174,5.1647859739235145
2012-10-13,1,10,9,0,6,1,0.36,0.5,0.0896,266,5.58724865840025
2012-10-13,1,10,10,0,6,1,0.4,0.43,0.0,347,5.8522024797744745
2012-10-13,1,10,11,0,6,1,0.42,0.35,0.1343,527,6.269096283706261
2012-10-13,1,10,12,0,6,1,0.44,0.35,0.0,573,6.352629396319567
2012-10-13,1,10,13,0,6,1,0.46,0.36,0.194,670,6.508769136971682
2012-10-13,1,10,14,0,6,1,0.48,0.33,0.194,597,6.393590753950631
2012-10-13,1,10,15,0,6,1,0.5,0.36,0.194,615,6.423246963533519
2012-10-13,1,10,16,0,6,1,0.5,0.31,0.194,637,6.45833828334479
2012-10-13,1,10,17,0,6,1,0.46,0.38,0.1642,528,6.270988431858299
2012-10-13,1,10,18,0,6,1,0.46,0.44,0.1343,473,6.161207321695077
2012-10-13,1,10,19,0,6,1,0.44,0.44,0.1642,332,5.808142489980444
2012-10-13,1,10,20,0,6,1,0.4,0.54,0.0896,255,5.545177444479562
2012-10-13,1,10,21,0,6,1,0.4,0.58,0.194,204,5.3230099791384085
2012-10-13,1,10,22,0,6,1,0.4,0.62,0.0,189,5.247024072160486
2012-10-13,1,10,23,0,6,1,0.42,0.58,0.2985,125,4.836281906951478
2012-10-14,1,10,0,0,0,1,0.4,0.71,0.2537,111,4.718498871295094
2012-10-14,1,10,1,0,0,1,0.42,0.77,0.2836,112,4.727387818712341
2012-10-14,1,10,2,0,0,1,0.4,0.76,0.0896,66,4.204692619390966
2012-10-14,1,10,3,0,0,1,0.42,0.77,0.2985,28,3.367295829986474
2012-10-14,1,10,4,0,0,1,0.42,0.77,0.2836,12,2.5649493574615367
2012-10-14,1,10,5,0,0,1,0.4,0.82,0.194,11,2.4849066497880004
2012-10-14,1,10,6,0,0,1,0.4,0.82,0.1642,24,3.2188758248682006
2012-10-14,1,10,7,0,0,1,0.42,0.82,0.2239,51,3.9512437185814275
2012-10-14,1,10,8,0,0,1,0.44,0.77,0.194,132,4.890349128221754
2012-10-14,1,10,9,0,0,2,0.48,0.67,0.2836,223,5.4116460518550396
2012-10-14,1,10,10,0,0,1,0.54,0.56,0.194,428,6.061456918928017
2012-10-14,1,10,11,0,0,1,0.56,0.52,0.2985,494,6.20455776256869
2012-10-14,1,10,12,0,0,1,0.62,0.46,0.3284,562,6.333279628139691
2012-10-14,1,10,13,0,0,1,0.64,0.41,0.4478,619,6.429719478039138
2012-10-14,1,10,14,0,0,1,0.66,0.39,0.4179,617,6.42648845745769
2012-10-14,1,10,15,0,0,1,0.66,0.39,0.4179,568,6.343880434126331
2012-10-14,1,10,16,0,0,1,0.64,0.41,0.2985,581,6.366470447731438
2012-10-14,1,10,17,0,0,1,0.64,0.44,0.194,539,6.29156913955832
2012-10-14,1,10,18,0,0,1,0.58,0.6,0.2537,453,6.118097198041348
